Transaction ID,Date and Time,Sender Account No.,Sender Country,Receiver Account No.,Amount,Week
BVQRA4990430819,6/1/2024 19:37,958077000000000.0,Czech Republic,67467151416,656.01,22
AISZQ0743731452,6/1/2024 19:41,484488000000000.0,Philippines,65064919243,953.61,22
ZVFJD3049112519,6/1/2024 19:48,968869000000000.0,Cuba,61153248667,169.41,22
UCFSL4150973936,6/1/2024 20:07,253840000000000.0,Malta,63516281503,414.79,22
WANOL8232898789,6/1/2024 20:11,23106900000000.0,Cuba,56351098819,1296.74,22
XTVPV2819435610,6/1/2024 20:12,290240000000000.0,Israel,56670460904,1412.4,22
VTSZO6627128855,6/1/2024 20:18,683701000000000.0,Myanmar,56163999081,2072.65,22
KUVGB9827896744,6/1/2024 20:21,799560000000000.0,Sweden,67894867347,1407.53,22
XDPOP0220830715,6/1/2024 20:27,436936000000000.0,Qatar,67969809720,324.57,22
VRLMR0310526522,6/1/2024 20:32,892311000000000.0,Iraq,68827179923,1602.49,22
REQSE5429686862,6/1/2024 20:34,93007200000000.0,Afghanistan,56260814750,399.88,22
FTYGE7393567026,6/1/2024 20:35,674758000000000.0,Norway,56283047142,1589.53,22
CZGBW8881994162,6/1/2024 20:49,189246000000000.0,Nepal,66351560419,1411.43,22
VYHHL0851405198,6/1/2024 20:49,159304000000000.0,Fiji,61508754927,526.73,22
NUBHE7972990528,6/1/2024 21:08,388044000000000.0,UK,31083024068,130.48,22
AOPVG7229735305,6/1/2024 21:13,584143000000000.0,Nigeria,56424195184,1296.57,22
SQVDD5595877346,6/1/2024 21:15,713186000000000.0,Spain,68247772997,109.99,22
SVSBO9996453719,6/1/2024 21:33,927806000000000.0,Zambia,66282678837,1306.8,22
QDKZN3887323173,6/1/2024 21:36,83564900000000.0,Yemen,63319882680,791.96,22
WMBQN8125206415,6/1/2024 21:38,839111000000000.0,Kenya,22151150820,567.65,22
SBFGZ5591363073,6/1/2024 21:48,740751000000000.0,Belgium,56480895996,1719.98,22
XZBHG9091639874,6/1/2024 21:51,907757000000000.0,Fiji,57712257878,139.12,22
WPFWJ5849039253,6/1/2024 21:52,701064000000000.0,Thailand,53466127480,345.83,22
JEPGN1263267102,6/1/2024 21:53,276378000000000.0,Norway,53387853643,1841.32,22
GJVAB0288048300,6/1/2024 21:53,340690000000000.0,Croatia,53432973423,1009.1,22
CERRZ9384979883,6/1/2024 21:54,638913000000000.0,Canada,17372265881,966.07,22
CMBVX9487454625,6/1/2024 22:08,759612000000000.0,Czech Republic,53926036613,1634.49,22
TGMXI6296666195,6/1/2024 22:10,855925000000000.0,Cambodia,57285089670,1919.33,22
ATXFC6321499817,6/1/2024 22:15,159826000000000.0,Tanzania,35658813141,1383.45,22
GGWGQ1850662335,6/1/2024 22:16,180370000000000.0,Chile,53095854934,1141.03,22
XUBTS8835527926,6/1/2024 22:19,387652000000000.0,Russia,32801403324,1814.39,22
HWKUA8661551583,6/1/2024 22:22,257399000000000.0,Iran,51728801076,1044.91,22
CZBZQ1475286160,6/1/2024 22:25,915029000000000.0,Denmark,12201946667,467.19,22
YYXIO1716857778,6/1/2024 22:44,639795000000000.0,Myanmar,29907606388,797.97,22
RQEDB2130052867,6/1/2024 22:46,219136000000000.0,Hong Kong,53525847505,531.32,22
PWHUE2732078039,6/1/2024 22:47,480750000000000.0,Bulgaria,66261451264,947.62,22
FLKGG9172528181,6/1/2024 22:48,824415000000000.0,Spain,22521085872,1406.41,22
HVLEL5537562146,6/1/2024 22:49,819762000000000.0,Slovenia,16188615930,645.88,22
MTKBK1339556772,6/1/2024 22:51,233756000000000.0,France,65088144202,863.31,22
RYJAK9096822174,6/1/2024 22:51,490951000000000.0,Portugal,63051403688,1187.89,22
EHHUR5976422838,6/1/2024 22:56,135078000000000.0,Vietnam,56706389134,1493.06,22
MJBSE9729847661,6/1/2024 22:59,189001000000000.0,Philippines,53042185159,428.1,22
BLJOG5375829394,6/1/2024 23:00,481405000000000.0,Philippines,53789809439,1073.87,22
ZJUUM1302395550,6/1/2024 23:18,343708000000000.0,Malaysia,28225688729,1979.97,22
VXURQ2373935463,6/1/2024 23:19,725934000000000.0,Syria,35658813141,824.18,22
CJJIA1850004906,6/1/2024 23:20,24715900000000.0,Iran,66970151649,970.21,22
YJJNG0569687482,6/1/2024 23:23,571657000000000.0,Philippines,57723351130,1676.38,22
LRWXE9542162845,6/1/2024 23:23,449616000000000.0,Brazil,26685583767,923.94,22
JXYWG3612141193,6/1/2024 23:23,521198000000000.0,Panama,24390416769,720.2,22
IIMAI8031326928,6/1/2024 23:27,135376000000000.0,Serbia,17055511920,1496.0,22
APZAA9562853213,6/1/2024 23:32,170106000000000.0,Egypt,66086543520,1087.57,22
GJBOG5539178666,6/1/2024 23:40,99430900000000.0,Tanzania,14473858793,634.54,22
WYGXY3637529024,6/1/2024 23:55,656714000000000.0,Bulgaria,53134930855,1787.72,22
MDDOY5858167946,6/1/2024 23:58,463013000000000.0,Hong Kong,16325651672,640.92,22
YNEEO7301014468,6/2/2024 0:00,149846000000000.0,Egypt,56663424673,423.42,22
CJHIC5107361648,6/2/2024 0:03,106326000000000.0,Ecuador,11408392041,169.94,22
WTCNT5911679366,6/2/2024 0:04,162253000000000.0,Pakistan,57535076624,666.67,22
CFLDC0756418140,6/2/2024 0:10,289027000000000.0,Croatia,24390302919,5381.69,22
NRXRA4988867658,6/2/2024 0:17,234887000000000.0,Nepal,53125407487,845.68,22
FBYSS9576789411,6/2/2024 0:24,815068000000000.0,Chile,63750504809,1494.22,22
ENXLR8832198401,6/2/2024 0:27,643899000000000.0,Sri Lanka,65237379038,1407.08,22
LLIEF4606939964,6/2/2024 0:28,579073000000000.0,Nepal,53032330362,1200.66,22
PGYOW3064244168,6/2/2024 0:34,729474000000000.0,Russia,63729675723,1751.47,22
NSAXT3725901158,6/2/2024 0:45,821252000000000.0,El Salvador,53919048724,1689.36,22
ARTWA9004975913,6/2/2024 0:47,619073000000000.0,UAE,66319840658,690.58,22
PCMFF3421360083,6/2/2024 0:47,313911000000000.0,Spain,66719246175,1805.58,22
GIBAX5344444708,6/2/2024 0:49,942253000000000.0,Sudan,35399248689,1550.98,22
OZSHX8968859718,6/2/2024 0:50,654464000000000.0,Dominican Republic,58740968420,107.82,22
QHBQS3552554571,6/2/2024 0:50,824214000000000.0,Egypt,56509260863,1576.55,22
ZKKQF8471506437,6/2/2024 0:53,303753000000000.0,Iraq,67993645839,281.42,22
DOGKW6696987900,6/2/2024 0:54,672538000000000.0,Finland,37764912552,1006.27,22
BPCUH2562028188,6/2/2024 1:04,136072000000000.0,Singapore,53608166297,295.27,22
UNBER6064557481,6/2/2024 1:04,47908600000000.0,Iran,57709222011,910.4,22
NAPBZ2489046395,6/2/2024 1:09,269144000000000.0,Denmark,26835671578,347.52,22
SKFGN1655734290,6/2/2024 1:12,653129000000000.0,Kuwait,57979691126,750.97,22
IVPNF2063831449,6/2/2024 1:12,3109040000000.0,Estonia,67572541508,1424.67,22
GYJWK4442799884,6/2/2024 1:17,965935000000000.0,Greece,62733511742,506.17,22
TPIUI1253062739,6/2/2024 1:22,35445600000000.0,Malta,68282176184,544.07,22
DDKDP1627258733,6/2/2024 1:23,245606000000000.0,Norway,50934982541,876.72,22
YLOXE1373481484,6/2/2024 1:34,631680000000000.0,Nigeria,63337431667,345.98,22
LPHVF6534423951,6/2/2024 1:36,350846000000000.0,Botswana,66879941915,1536.36,22
PZBCP6570462525,6/2/2024 1:48,463626000000000.0,Nigeria,66138069309,1633.8,22
MSGAL1555291661,6/2/2024 1:52,274336000000000.0,Afghanistan,15862994601,1709.97,22
QRLJA2158555149,6/2/2024 1:54,503664000000000.0,Czech Republic,63400042283,624.99,22
LCIKY6925834544,6/2/2024 1:58,824044000000000.0,Brazil,53945676706,694.9,22
RFBHX1357587363,6/2/2024 2:08,368348000000000.0,Sweden,38428986264,124.02,22
LATGO7076909076,6/2/2024 2:08,719124000000000.0,Turkey,66806344095,604.9,22
MHTFJ4495787106,6/2/2024 2:10,917051000000000.0,Brazil,53251345597,528.36,22
JFRGK4005114210,6/2/2024 2:13,597756000000000.0,Mauritius,67080252302,1568.0,22
URQPC3564477292,6/2/2024 2:18,173706000000000.0,Vietnam,58281386477,1678.74,22
HJTDN9055942428,6/2/2024 2:19,508459000000000.0,Slovakia,26713360066,1853.9,22
NFNCZ0528838077,6/2/2024 2:19,230183000000000.0,Costa Rica,62058630776,1432.44,22
QOZOR3880552283,6/2/2024 2:32,130858000000000.0,Australia,17055511920,1446.61,22
OKSHN0555056116,6/2/2024 2:34,324805000000000.0,Canada,57058291979,1594.82,22
BEQBD4969306581,6/2/2024 2:54,316268000000000.0,Morocco,53506466865,98.37,22
VXRIR5347155350,6/2/2024 2:55,305389000000000.0,Portugal,56859431897,222.28,22
WFAND7634102796,6/2/2024 3:00,854902000000000.0,Pakistan,56217858914,206.02,22
HOZRH5751954403,6/2/2024 3:03,828479000000000.0,Iran,24672693450,696.03,22
FKKLQ7747118152,6/2/2024 3:22,913803000000000.0,Czech Republic,63782464094,1977.5,22
JXLQP5870964021,6/2/2024 3:27,799560000000000.0,Sweden,68216966206,864.34,22
UVOBV4003573290,6/2/2024 3:37,918875000000000.0,Bahrain,67346835149,214.03,22
FCHRE0355153275,6/2/2024 3:39,512078000000000.0,Myanmar,63241092045,1016.36,22
LRBNZ3483822218,6/2/2024 3:42,59083600000000.0,Iran,66979782306,1846.29,22
WUZKL7822773558,6/2/2024 3:42,746783000000000.0,Malta,32356713110,1470.51,22
ICHBO3749852503,6/2/2024 3:47,311596000000000.0,Bangladesh,57748293443,329.29,22
ENRHV8565977883,6/2/2024 3:54,563274000000000.0,Finland,20325652869,1272.35,22
EHVTX5543267315,6/2/2024 4:02,32583500000000.0,Tunisia,17610985830,7460.06,22
XUZIL3459362396,6/2/2024 4:09,41834500000000.0,Cambodia,16437381096,1865.48,22
OVNHQ7068102572,6/2/2024 4:16,785312000000000.0,Namibia,14926312572,1471.25,22
RINKB2440373597,6/2/2024 4:16,806819000000000.0,Malaysia,57654583724,1073.42,22
QDAXJ6331387706,6/2/2024 4:22,663270000000000.0,Uganda,56125725991,96.21,22
UPXLL4070097866,6/2/2024 4:26,917838000000000.0,Japan,67700613583,1262.93,22
ITIMR8386212986,6/2/2024 4:34,575274000000000.0,Sri Lanka,66861502007,81.02,22
CEKSS0084432651,6/2/2024 4:50,929775000000000.0,Kuwait,57376003680,392.87,22
MQQNA5441228605,6/2/2024 4:54,430992000000000.0,South Africa,20592454747,547.48,22
SOEPY9529280114,6/2/2024 5:03,344504000000000.0,Bangladesh,16158266653,1183.48,22
BLJYV8463972168,6/2/2024 5:03,467620000000000.0,Namibia,63025542472,1721.94,22
OBFHM0218891889,6/2/2024 5:04,927806000000000.0,Zambia,26511028534,1753.54,22
WTVHZ0082308827,6/2/2024 5:09,850927000000000.0,Bhutan,58006517884,438.92,22
AXHOJ7442394580,6/2/2024 5:13,904219000000000.0,Malta,66607529916,1424.24,22
ZRANR3218226604,6/2/2024 5:15,456993000000000.0,Vietnam,29615213536,642.45,22
ZBLGT0318093731,6/2/2024 5:19,706688000000000.0,Thailand,31705861395,1653.33,22
JQUII2488255547,6/2/2024 5:26,967281000000000.0,Dominican Republic,61126881925,1239.16,22
DYAYX2544058399,6/2/2024 5:30,360839000000000.0,Germany,56711821515,1576.72,22
ZFNCJ7796493855,6/2/2024 5:30,412476000000000.0,Panama,56503781919,528.51,22
ZAJAJ8729269621,6/2/2024 5:43,55128000000000.0,Switzerland,16837924220,636.04,22
OOZUH3744487370,6/2/2024 5:45,374461000000000.0,USA,56502317693,645.13,22
VWLJX2705003562,6/2/2024 5:48,567585000000000.0,Netherlands,57388810900,1903.28,22
GPTRF9288851122,6/2/2024 5:48,217002000000000.0,Thailand,66230357737,925.67,22
FCWWW1643916242,6/2/2024 6:01,673766000000000.0,Denmark,57496814065,750.75,22
PZWKT5671587657,6/2/2024 6:01,693699000000000.0,Peru,60487671706,407.72,22
BMKLX8739825311,6/2/2024 6:03,897785000000000.0,Qatar,56004774879,435.99,22
IDNUR4411805883,6/2/2024 6:05,660355000000000.0,China,67397115861,1446.59,22
IPKGR9872872377,6/2/2024 6:06,123240000000000.0,Sri Lanka,10817786575,726.16,22
SLGLM7293800172,6/2/2024 6:14,136505000000000.0,Maldives,28912183415,1988.58,22
YZBOR3520490393,6/2/2024 6:25,438547000000000.0,Denmark,56945111899,1998.01,22
JRDML7520592933,6/2/2024 6:41,998605000000000.0,Saudi Arabia,66295203401,197.47,22
FNMKC1526716513,6/2/2024 6:41,99621100000000.0,Poland,20684154706,673.11,22
FJDNM3605644235,6/2/2024 6:41,300714000000000.0,Kenya,67585028391,713.37,22
HFGPQ4558197790,6/2/2024 6:44,499323000000000.0,Indonesia,63818715580,1557.64,22
ZUATA2746965157,6/2/2024 6:45,533194000000000.0,UAE,67929725107,747.9,22
TRKCH7745467558,6/2/2024 6:47,923991000000000.0,Colombia,32218530883,298.94,22
KIDCA4732279876,6/2/2024 6:49,253701000000000.0,Peru,67703306905,445.14,22
AORXZ7726426218,6/2/2024 6:52,330849000000000.0,Fiji,56522486719,1025.32,22
CQKNP3643034570,6/2/2024 6:58,738876000000000.0,Uganda,56693469112,428.43,22
BOMKN2155537152,6/2/2024 7:08,652790000000000.0,Iraq,57049708341,783.69,22
WZWXK7555239336,6/2/2024 7:14,100005000000000.0,Oman,16973141452,241.6,22
CBSFO4735803172,6/2/2024 7:14,360858000000000.0,South Africa,63353698143,802.93,22
YWALY5868564130,6/2/2024 7:19,915567000000000.0,Afghanistan,68535108121,921.31,22
GPXTD4505689452,6/2/2024 7:21,543649000000000.0,Portugal,66786899283,326.55,22
ZQYLI2434350848,6/2/2024 7:22,813725000000000.0,Chile,29800481856,827.78,22
LZLRS1116202014,6/2/2024 7:23,639861000000000.0,Switzerland,66382668138,1778.79,22
VZWFT8819661991,6/2/2024 7:29,631634000000000.0,Croatia,56171817056,1796.54,22
ERYPW8877711798,6/2/2024 7:34,66773500000000.0,Morocco,65740692754,1437.62,22
KQOAJ1688980573,6/2/2024 7:48,7664340000000.0,Estonia,56340727046,24.13,22
GIGIU3243972600,6/2/2024 7:53,40245800000000.0,Syria,66700738429,1713.36,22
NXOKI7224681187,6/2/2024 7:53,83529300000000.0,Italy,64192382437,1960.52,22
FGFIH2310998507,6/2/2024 7:55,403009000000000.0,Uzbekistan,15378073618,892.15,22
CLRDL2976447523,6/2/2024 7:56,848348000000000.0,Libya,53442076116,377.12,22
NGZJF4988384949,6/2/2024 8:03,816114000000000.0,Syria,23164929741,1532.92,22
BXCOP4005729188,6/2/2024 8:08,141757000000000.0,Nepal,67731840835,769.82,22
COYBF4558080849,6/2/2024 8:19,290965000000000.0,Cuba,66952552339,182.28,22
CTTEH5315972128,6/2/2024 8:25,744179000000000.0,Lebanon,61882953496,1778.29,22
YQZDF6783818278,6/2/2024 8:31,456993000000000.0,Vietnam,63193110537,1654.57,22
RKZJL7485994018,6/2/2024 8:31,110525000000000.0,Peru,67347369363,1817.05,22
PQMIH1355947488,6/2/2024 8:43,975841000000000.0,Poland,11782891007,1012.94,22
FTNSX5384167422,6/2/2024 8:46,40411800000000.0,Dominican Republic,35825561816,774.43,22
NBCSS1933245221,6/2/2024 9:03,154500000000000.0,South Africa,57280338813,722.01,22
MFFYI9652763135,6/2/2024 9:04,943286000000000.0,Switzerland,66031349052,1992.62,22
WFKKH4977519034,6/2/2024 9:08,166077000000000.0,El Salvador,21085874394,1631.07,22
DLUDV2153755799,6/2/2024 9:09,579037000000000.0,Norway,32528202460,1610.19,22
HCIFA1002720175,6/2/2024 9:09,240713000000000.0,Switzerland,56111944231,858.29,22
OUKAX6283731770,6/2/2024 9:11,722632000000000.0,France,57677199806,329.59,22
TITWR3884616172,6/2/2024 9:27,578403000000000.0,Tunisia,63834991614,280.29,22
XDNSJ4281477500,6/2/2024 9:28,791199000000000.0,Slovenia,67529878903,1282.27,22
ZMHSB5611785014,6/2/2024 9:32,525647000000000.0,Mexico,56460754979,1155.75,22
CKPPD7714164452,6/2/2024 9:35,959805000000000.0,Croatia,56686046130,35.7,22
WVMKF9818699785,6/2/2024 9:38,305142000000000.0,Botswana,24672693450,85.74,22
YMEQL9309021812,6/2/2024 9:48,891717000000000.0,Bulgaria,17654973871,1291.72,22
IHRFA2728440606,6/2/2024 9:53,932524000000000.0,Sweden,53251345597,476.5,22
RKCRV6826991674,6/2/2024 9:57,796617000000000.0,Myanmar,63637678546,340.39,22
FGQSP1732825895,6/2/2024 10:02,549490000000000.0,Cyprus,22129352119,642.93,22
CWJAH0024456158,6/2/2024 10:08,609515000000000.0,Switzerland,55607937599,1544.27,22
FQDXT9742236531,6/2/2024 10:09,678961000000000.0,El Salvador,57398291660,1039.86,22
BYKYM2313672847,6/2/2024 10:15,603438000000000.0,Poland,66943967273,298.34,22
NBTWV0337064223,6/2/2024 10:16,443868000000000.0,Israel,56961365860,905.83,22
NABJJ8307308822,6/2/2024 10:23,268914000000000.0,Brazil,63679116712,157.85,22
BNOON5320960613,6/2/2024 10:31,122010000000000.0,Pakistan,57429739880,4.08,22
GCALC0886325815,6/2/2024 10:35,218860000000000.0,New Zealand,66420068799,1859.44,22
UREEN0404766441,6/2/2024 10:41,467550000000000.0,China,63411310218,765.43,22
LXXVX4937076023,6/2/2024 10:47,931040000000000.0,Slovakia,56357095894,429.96,22
RWZOA9883561304,6/2/2024 10:49,754395000000000.0,Bangladesh,63904511516,330.65,22
KKMPJ0171344676,6/2/2024 10:55,559160000000000.0,China,63774434320,333.94,22
DKNYN5485854593,6/2/2024 10:57,252661000000000.0,Canada,54808495514,1892.12,22
KTRJY0833728776,6/2/2024 11:00,58238200000000.0,Sri Lanka,56121197068,970.35,22
KKICP2728231458,6/2/2024 11:05,672538000000000.0,Finland,67275799636,869.41,22
QGPYN0776260156,6/2/2024 11:30,895137000000000.0,Portugal,63255478658,200.26,22
KYOVI4011821705,6/2/2024 11:35,581598000000000.0,Angola,67196593103,911.6,22
ECNVK4371428998,6/2/2024 11:40,963378000000000.0,Hungary,16800815281,1677.12,22
JSUNX2614543668,6/2/2024 11:50,921812000000000.0,Cyprus,67666807714,381.45,22
XMSIX3963070252,6/2/2024 11:58,92620500000000.0,USA,26685583767,8.15,22
ZHLGH4305340521,6/2/2024 12:06,220612000000000.0,Switzerland,56660856263,1087.99,22
BCQTG1389325319,6/2/2024 12:06,667079000000000.0,Brazil,57244627397,1805.02,22
DPWKX4839015305,6/2/2024 12:09,300892000000000.0,Malta,57263493427,102.5,22
IBARV0701011492,6/2/2024 12:22,560708000000000.0,Tunisia,56921173829,1009.62,22
FJIOO1888713553,6/2/2024 12:24,359706000000000.0,Mongolia,55557473546,1323.16,22
YLPKD2509999312,6/2/2024 12:42,972582000000000.0,Belgium,56043116217,1465.74,22
XPJIC0928292490,6/2/2024 12:42,488377000000000.0,Poland,66526382921,247.42,22
JSUYU2525460684,6/2/2024 12:46,857119000000000.0,Jordan,19036637537,759.82,22
HGINF7358403410,6/2/2024 12:48,265352000000000.0,Croatia,63443363500,1285.54,22
CQROL7228152695,6/2/2024 12:49,387652000000000.0,Russia,56483402166,627.2,22
QTMQT2177302588,6/2/2024 12:49,335285000000000.0,Iran,56210109991,1798.3,22
NFJIQ1823649100,6/2/2024 13:02,980395000000000.0,Iran,67048523085,1089.3,22
DTAND5247116498,6/2/2024 13:03,820034000000000.0,Spain,31796895585,935.88,22
WFUPI3960672162,6/2/2024 13:09,60117500000000.0,Pakistan,63158665639,1232.94,22
QFSUD2719586945,6/2/2024 13:14,734600000000000.0,Pakistan,51897158822,1485.33,22
DGCMU5342036947,6/2/2024 13:14,418368000000000.0,Jordan,35744673623,436.6,22
JELQX8777394480,6/2/2024 13:17,919647000000000.0,Switzerland,57639934296,1315.94,22
VLVSS5741195818,6/2/2024 13:18,607171000000000.0,El Salvador,63986320853,254.28,22
RGPUL5149391771,6/2/2024 13:19,443119000000000.0,Mongolia,35198536409,1117.75,22
DLDMC4957490897,6/2/2024 13:21,3406580000000.0,Belgium,20261866735,550.88,22
DVSIH5295218983,6/2/2024 13:23,575091000000000.0,Cyprus,66567897163,1924.7,22
UXEJG0718196454,6/2/2024 13:27,142099000000000.0,Zimbabwe,66218007398,1286.74,22
ZMMBP2557728982,6/2/2024 13:29,671142000000000.0,Finland,13999548460,1282.72,22
PKEWK9778488201,6/2/2024 13:30,345874000000000.0,Spain,56940986579,1559.66,22
FXSPY2292967525,6/2/2024 13:34,723145000000000.0,Panama,69040243843,997.66,22
LIVXC1674877904,6/2/2024 13:34,245538000000000.0,Cuba,65088144202,1050.08,22
HNKPK7680947418,6/2/2024 13:42,940811000000000.0,Iraq,58408677494,475.71,22
SNWVW6370231911,6/2/2024 13:48,558705000000000.0,Qatar,39451580364,1752.36,22
FVSUT5232633122,6/2/2024 13:49,306415000000000.0,Sudan,57092257586,1747.63,22
WXVMM8069372275,6/2/2024 13:53,953971000000000.0,Chile,64501182941,1692.39,22
KGLMV5471318134,6/2/2024 13:53,209305000000000.0,Slovakia,63744940172,1842.28,22
LXPTX3453089125,6/2/2024 13:54,843500000000000.0,Sweden,66602128859,1612.96,22
UKCJM3009920223,6/2/2024 14:00,7783750000000.0,Thailand,37616372092,3910.55,22
YNTNK2703091262,6/2/2024 14:06,329727000000.0,Norway,56943526654,1505.35,22
UXVCY2662732609,6/2/2024 14:06,840231000000000.0,Brazil,18239285796,798.86,22
VZAOV9794647379,6/2/2024 14:10,424117000000000.0,Tanzania,66719246175,324.4,22
LWMQA9260462265,6/2/2024 14:14,248566000000000.0,USA,15239591332,982.26,22
RNROX0873692972,6/2/2024 14:17,707449000000000.0,UK,53884820416,179.19,22
UTZYX1985581253,6/2/2024 14:18,772977000000000.0,Sweden,66110133077,1479.81,22
PNMNV5578013067,6/2/2024 14:21,524450000000000.0,Bangladesh,66878735799,101.77,22
AVIID3227327086,6/2/2024 14:32,160939000000000.0,Egypt,67679096124,1901.53,22
NWWBU8286271580,6/2/2024 14:33,396175000000000.0,Cambodia,32972190739,423.11,22
KOGTF1695930953,6/2/2024 14:36,700941000000000.0,Cyprus,56052297716,34.48,22
BQPVI9944049106,6/2/2024 14:39,57339200000000.0,Italy,53139116491,968.79,22
POIDN3124187075,6/2/2024 14:41,823597000000000.0,Bahrain,56528126153,390.77,22
TOTFO1004947302,6/2/2024 14:46,873879000000000.0,Mauritius,67743732376,1024.25,22
SELGZ1257921075,6/2/2024 14:46,995593000000000.0,Morocco,67139152086,1812.57,22
NBXLP4002499109,6/2/2024 14:50,917838000000000.0,Japan,19102810430,1589.0,22
UREBO6501902457,6/2/2024 15:04,704185000000000.0,Philippines,56300756408,1364.61,22
AEVON6919300166,6/2/2024 15:09,319589000000000.0,Bahrain,58228865438,1042.37,22
GLECT4823297199,6/2/2024 15:14,393592000000000.0,Germany,56167374280,1510.3,22
GIUGO7441051849,6/2/2024 15:20,411227000000000.0,Uganda,67194005587,1083.79,22
IDVPP6989537886,6/2/2024 15:23,38365900000000.0,Sweden,66388124070,603.61,22
GXQMN8195417362,6/2/2024 15:26,845459000000000.0,Singapore,56102872716,1406.04,22
URBNN8947372120,6/2/2024 15:33,788408000000000.0,Luxembourg,63427227456,868.72,22
WNXSR2626765063,6/2/2024 15:33,921972000000000.0,Libya,20420549704,1380.12,22
QBCMX9742428163,6/2/2024 15:34,980290000000000.0,Botswana,66916075573,958.9,22
HYQKM2857792754,6/2/2024 15:35,362443000000000.0,Spain,66284897407,1092.07,22
GQHWM8025172882,6/2/2024 15:36,557460000000000.0,Indonesia,53461888526,534.68,22
XQZHB2864349558,6/2/2024 15:38,210990000000000.0,Singapore,53646086074,1553.4,22
JDXTK5724990317,6/2/2024 15:47,877030000000000.0,Pakistan,18176519105,1129.09,22
XRZGW9636753841,6/2/2024 15:49,643899000000000.0,Sri Lanka,63644312551,1967.45,22
NELMW7901150561,6/2/2024 15:49,287926000000000.0,Bhutan,56995095341,1609.74,22
YQDOP7216556758,6/2/2024 16:03,999887000000000.0,Denmark,63935802641,724.96,22
BEUNS7235846635,6/2/2024 16:07,379543000000000.0,Slovakia,56432738878,364.51,22
ABROD1281082302,6/2/2024 16:13,347644000000000.0,Venezuela,56510387202,1389.85,22
QVQBG5726783467,6/2/2024 16:18,647821000000000.0,UAE,57909847840,392.35,22
